# Архангельск / Ветер / 0-6ч, 6-24ч, 1-2 дня, 2-3 дня, 3-5 дней, 5-10 дней / GFS (США)
# n=1326, MAE=1.340, RMSE=1.626, bias=+0.892
# skill = 1 - (RMSE/RMSE_персистентности)^2 = 1 - (1.626/1.351)^2 = -0.4496  (RMSE_персистентности по 1326 пар(ам))
# persistence baseline = смешанный (разный по периодам в пуле) - выбран автоматически как более сильный (ниже RMSE) из двух кандидатов для этого периода, одинаково для всех источников
# «Общий» = объединённый пул пар из периодов: 0-6ч, 6-24ч, 1-2 дня, 2-3 дня, 3-5 дней, 5-10 дней - метрика посчитана заново по всему пулу, а не усреднена по периодам
#
bucket,fetched_at,valid_time,lead_hours,forecast,observed,persistence,error,abs_error
0-6ч,2026-08-06T09:50:07Z,2026-08-06T12:00:00Z,2.2,1.53,1.0,1.0,0.53,0.53
0-6ч,2026-08-06T09:50:07Z,2026-08-06T15:00:00Z,5.2,0.85,1.0,1.0,-0.15,0.15
0-6ч,2026-08-06T09:59:18Z,2026-08-06T12:00:00Z,2.0,1.53,1.0,1.0,0.53,0.53
0-6ч,2026-08-06T09:59:18Z,2026-08-06T15:00:00Z,5.0,0.85,1.0,1.0,-0.15,0.15
0-6ч,2026-08-06T10:08:26Z,2026-08-06T12:00:00Z,1.9,1.53,1.0,1.0,0.53,0.53
0-6ч,2026-08-06T10:08:26Z,2026-08-06T15:00:00Z,4.9,0.85,1.0,1.0,-0.15,0.15
0-6ч,2026-08-06T10:47:54Z,2026-08-06T12:00:00Z,1.2,1.53,1.0,1.0,0.53,0.53
0-6ч,2026-08-06T10:47:54Z,2026-08-06T15:00:00Z,4.2,0.85,1.0,1.0,-0.15,0.15
0-6ч,2026-08-06T11:30:42Z,2026-08-06T12:00:00Z,0.5,1.53,1.0,1.0,0.53,0.53
0-6ч,2026-08-06T11:30:42Z,2026-08-06T15:00:00Z,3.5,0.85,1.0,1.0,-0.15,0.15
0-6ч,2026-08-06T11:36:01Z,2026-08-06T12:00:00Z,0.4,1.53,1.0,1.0,0.53,0.53
0-6ч,2026-08-06T11:36:01Z,2026-08-06T15:00:00Z,3.4,0.85,1.0,1.0,-0.15,0.15
0-6ч,2026-08-06T11:44:08Z,2026-08-06T12:00:00Z,0.3,1.82,1.0,1.0,0.82,0.82
0-6ч,2026-08-06T11:44:08Z,2026-08-06T15:00:00Z,3.3,0.85,1.0,1.0,-0.15,0.15
0-6ч,2026-08-07T01:31:32Z,2026-08-07T03:00:00Z,1.5,4.11,3.0,1.0,1.11,1.11
0-6ч,2026-08-07T01:31:32Z,2026-08-07T06:00:00Z,4.5,2.2,3.0,1.0,-0.8,0.8
0-6ч,2026-08-07T05:36:00Z,2026-08-07T06:00:00Z,0.4,3.25,3.0,3.0,0.25,0.25
0-6ч,2026-08-07T05:36:00Z,2026-08-07T09:00:00Z,3.4,3.22,1.0,3.0,2.22,2.22
0-6ч,2026-08-07T06:18:59Z,2026-08-07T09:00:00Z,2.7,3.22,1.0,3.0,2.22,2.22
0-6ч,2026-08-07T06:18:59Z,2026-08-07T12:00:00Z,5.7,3.02,1.0,3.0,2.02,2.02
0-6ч,2026-08-07T07:13:52Z,2026-08-07T09:00:00Z,1.8,3.22,1.0,3.0,2.22,2.22
0-6ч,2026-08-07T07:13:52Z,2026-08-07T12:00:00Z,4.8,3.02,1.0,3.0,2.02,2.02
0-6ч,2026-08-07T10:39:14Z,2026-08-07T12:00:00Z,1.3,3.02,1.0,1.0,2.02,2.02
0-6ч,2026-08-07T10:39:14Z,2026-08-07T15:00:00Z,4.3,1.0,1.0,1.0,0.0,0.0
