# Архангельск / Температура / 0-6ч, 6-24ч, 1-2 дня, 2-3 дня, 3-5 дней, 5-10 дней / JMA (Япония)
# n=1254, MAE=1.819, RMSE=2.571, bias=+1.417
# skill = 1 - (RMSE/RMSE_персистентности)^2 = 1 - (2.571/4.294)^2 = 0.6416  (RMSE_персистентности по 1254 пар(ам))
# persistence baseline = смешанный (разный по периодам в пуле) - выбран автоматически как более сильный (ниже RMSE) из двух кандидатов для этого периода, одинаково для всех источников
# «Общий» = объединённый пул пар из периодов: 0-6ч, 6-24ч, 1-2 дня, 2-3 дня, 3-5 дней, 5-10 дней - метрика посчитана заново по всему пулу, а не усреднена по периодам
#
bucket,fetched_at,valid_time,lead_hours,forecast,observed,persistence,error,abs_error
0-6ч,2026-08-06T09:50:07Z,2026-08-06T12:00:00Z,2.2,20.0,19.1,16.3,0.9,0.9
0-6ч,2026-08-06T09:50:07Z,2026-08-06T15:00:00Z,5.2,18.2,18.2,16.3,0.0,0.0
0-6ч,2026-08-06T09:59:18Z,2026-08-06T12:00:00Z,2.0,20.0,19.1,16.3,0.9,0.9
0-6ч,2026-08-06T09:59:18Z,2026-08-06T15:00:00Z,5.0,18.2,18.2,16.3,0.0,0.0
0-6ч,2026-08-06T10:08:26Z,2026-08-06T12:00:00Z,1.9,20.0,19.1,16.3,0.9,0.9
0-6ч,2026-08-06T10:08:26Z,2026-08-06T15:00:00Z,4.9,18.2,18.2,16.3,0.0,0.0
0-6ч,2026-08-06T10:47:54Z,2026-08-06T12:00:00Z,1.2,20.0,19.1,16.3,0.9,0.9
0-6ч,2026-08-06T10:47:54Z,2026-08-06T15:00:00Z,4.2,18.2,18.2,16.3,0.0,0.0
0-6ч,2026-08-06T11:30:42Z,2026-08-06T12:00:00Z,0.5,20.0,19.1,16.3,0.9,0.9
0-6ч,2026-08-06T11:30:42Z,2026-08-06T15:00:00Z,3.5,18.2,18.2,16.3,0.0,0.0
0-6ч,2026-08-06T11:36:01Z,2026-08-06T12:00:00Z,0.4,20.0,19.1,16.3,0.9,0.9
0-6ч,2026-08-06T11:36:01Z,2026-08-06T15:00:00Z,3.4,18.2,18.2,16.3,0.0,0.0
0-6ч,2026-08-06T11:44:08Z,2026-08-06T12:00:00Z,0.3,20.0,19.1,16.3,0.9,0.9
0-6ч,2026-08-06T11:44:08Z,2026-08-06T15:00:00Z,3.3,18.2,18.2,16.3,0.0,0.0
0-6ч,2026-08-07T01:31:32Z,2026-08-07T03:00:00Z,1.5,13.5,14.2,13.6,-0.7,0.7
0-6ч,2026-08-07T01:31:32Z,2026-08-07T06:00:00Z,4.5,15.2,14.3,13.6,0.9,0.9
0-6ч,2026-08-07T05:36:00Z,2026-08-07T06:00:00Z,0.4,15.4,14.3,14.2,1.1,1.1
0-6ч,2026-08-07T05:36:00Z,2026-08-07T09:00:00Z,3.4,19.2,16.9,14.2,2.3,2.3
0-6ч,2026-08-07T06:18:59Z,2026-08-07T09:00:00Z,2.7,19.2,16.9,14.3,2.3,2.3
0-6ч,2026-08-07T06:18:59Z,2026-08-07T12:00:00Z,5.7,21.9,20.5,14.3,1.4,1.4
0-6ч,2026-08-07T07:13:52Z,2026-08-07T09:00:00Z,1.8,19.2,16.9,14.3,2.3,2.3
0-6ч,2026-08-07T07:13:52Z,2026-08-07T12:00:00Z,4.8,21.9,20.5,14.3,1.4,1.4
0-6ч,2026-08-07T10:39:14Z,2026-08-07T12:00:00Z,1.3,21.2,20.5,16.9,0.7,0.7
0-6ч,2026-08-07T10:39:14Z,2026-08-07T15:00:00Z,4.3,18.9,15.6,16.9,3.3,3.3
0-6ч,2026-08-07T16:51:54Z,2026-08-07T18:00:00Z,1.1,15.6,14.6,15.6,1.0,1.0
0-6ч,2026-08-07T16:51:54Z,2026-08-07T21:00:00Z,4.1,14.3,13.5,15.6,0.8,0.8
0-6ч,2026-08-07T22:45:57Z,2026-08-08T00:00:00Z,1.2,13.5,12.5,13.5,1.0,1.0
0-6ч,2026-08-07T22:45:57Z,2026-08-08T03:00:00Z,4.2,14.1,13.6,13.5,0.5,0.5
0-6ч,2026-08-07T23:19:23Z,2026-08-08T00:00:00Z,0.7,13.5,12.5,13.5,1.0,1.0
0-6ч,2026-08-07T23:19:23Z,2026-08-08T03:00:00Z,3.7,14.1,13.6,13.5,0.5,0.5
0-6ч,2026-08-08T04:50:53Z,2026-08-08T06:00:00Z,1.2,15.1,15.4,13.6,-0.3,0.3
0-6ч,2026-08-08T04:50:53Z,2026-08-08T09:00:00Z,4.2,16.4,15.0,13.6,1.4,1.4
0-6ч,2026-08-08T10:18:13Z,2026-08-08T12:00:00Z,1.7,17.7,15.4,15.0,2.3,2.3
0-6ч,2026-08-08T10:18:13Z,2026-08-08T15:00:00Z,4.7,16.4,15.5,15.0,0.9,0.9
0-6ч,2026-08-08T22:37:20Z,2026-08-09T00:00:00Z,1.4,13.1,13.1,13.6,0.0,0.0
0-6ч,2026-08-08T22:37:20Z,2026-08-09T03:00:00Z,4.4,14.4,11.9,13.6,2.5,2.5
0-6ч,2026-08-09T04:59:03Z,2026-08-09T06:00:00Z,1.0,16.0,15.2,11.9,0.8,0.8
0-6ч,2026-08-09T04:59:03Z,2026-08-09T09:00:00Z,4.0,16.9,16.5,11.9,0.4,0.4
0-6ч,2026-08-09T10:19:29Z,2026-08-09T12:00:00Z,1.7,17.0,16.7,16.5,0.3,0.3
0-6ч,2026-08-09T10:19:29Z,2026-08-09T15:00:00Z,4.7,16.2,17.0,16.5,-0.8,0.8
0-6ч,2026-08-09T12:41:38Z,2026-08-09T15:00:00Z,2.3,16.2,17.0,16.7,-0.8,0.8
0-6ч,2026-08-09T12:41:38Z,2026-08-09T18:00:00Z,5.3,14.7,13.7,16.7,1.0,1.0
0-6ч,2026-08-09T12:45:53Z,2026-08-09T15:00:00Z,2.2,16.2,17.0,16.7,-0.8,0.8
0-6ч,2026-08-09T12:45:53Z,2026-08-09T18:00:00Z,5.2,14.7,13.7,16.7,1.0,1.0
0-6ч,2026-08-09T12:48:15Z,2026-08-09T15:00:00Z,2.2,16.2,17.0,16.7,-0.8,0.8
0-6ч,2026-08-09T12:48:15Z,2026-08-09T18:00:00Z,5.2,14.7,13.7,16.7,1.0,1.0
0-6ч,2026-08-09T16:31:44Z,2026-08-09T18:00:00Z,1.5,14.9,13.7,17.0,1.2,1.2
0-6ч,2026-08-09T16:31:44Z,2026-08-09T21:00:00Z,4.5,12.3,10.4,17.0,1.9,1.9
0-6ч,2026-08-09T22:39:09Z,2026-08-10T00:00:00Z,1.3,10.4,10.8,10.4,-0.4,0.4
0-6ч,2026-08-09T22:39:09Z,2026-08-10T03:00:00Z,4.3,13.0,12.6,10.4,0.4,0.4
0-6ч,2026-08-10T05:20:42Z,2026-08-10T06:00:00Z,0.7,16.6,16.9,12.6,-0.3,0.3
0-6ч,2026-08-10T05:20:42Z,2026-08-10T09:00:00Z,3.7,19.8,20.6,12.6,-0.8,0.8
0-6ч,2026-08-10T10:53:28Z,2026-08-10T12:00:00Z,1.1,21.6,22.3,20.6,-0.7,0.7
0-6ч,2026-08-10T10:53:28Z,2026-08-10T15:00:00Z,4.1,20.1,21.8,20.6,-1.7,1.7
