# Архангельск / Ветер / 0-6ч, 6-24ч, 1-2 дня, 2-3 дня / WeatherAPI.com
# n=225, MAE=1.008, RMSE=1.266, bias=+0.526
# skill = 1 - (RMSE/RMSE_персистентности)^2 = 1 - (1.266/1.067)^2 = -0.4083  (RMSE_персистентности по 225 пар(ам))
# persistence baseline = как сейчас (на момент забора) - выбран автоматически как более сильный (ниже RMSE) из двух кандидатов для этого периода, одинаково для всех источников
# «Общий» = объединённый пул пар из периодов: 0-6ч, 6-24ч, 1-2 дня, 2-3 дня - метрика посчитана заново по всему пулу, а не усреднена по периодам
#
bucket,fetched_at,valid_time,lead_hours,forecast,observed,persistence,error,abs_error
0-6ч,2026-08-06T10:47:54Z,2026-08-06T12:00:00Z,1.2,2.306,1.0,1.0,1.306,1.306
0-6ч,2026-08-06T10:47:54Z,2026-08-06T15:00:00Z,4.2,1.194,1.0,1.0,0.194,0.194
0-6ч,2026-08-06T11:30:42Z,2026-08-06T12:00:00Z,0.5,2.306,1.0,1.0,1.306,1.306
0-6ч,2026-08-06T11:30:42Z,2026-08-06T15:00:00Z,3.5,1.194,1.0,1.0,0.194,0.194
0-6ч,2026-08-06T11:36:01Z,2026-08-06T12:00:00Z,0.4,2.306,1.0,1.0,1.306,1.306
0-6ч,2026-08-06T11:36:01Z,2026-08-06T15:00:00Z,3.4,1.194,1.0,1.0,0.194,0.194
0-6ч,2026-08-06T11:44:08Z,2026-08-06T12:00:00Z,0.3,2.306,1.0,1.0,1.306,1.306
0-6ч,2026-08-06T11:44:08Z,2026-08-06T15:00:00Z,3.3,1.194,1.0,1.0,0.194,0.194
0-6ч,2026-08-07T01:31:32Z,2026-08-07T03:00:00Z,1.5,3.694,3.0,1.0,0.694,0.694
0-6ч,2026-08-07T01:31:32Z,2026-08-07T06:00:00Z,4.5,2.111,3.0,1.0,-0.889,0.889
0-6ч,2026-08-07T05:36:00Z,2026-08-07T06:00:00Z,0.4,2.389,3.0,3.0,-0.611,0.611
0-6ч,2026-08-07T05:36:00Z,2026-08-07T09:00:00Z,3.4,4.111,1.0,3.0,3.111,3.111
