# Нови-Сад / Облачность / Общий (среднее по: 0-6ч, 6-24ч, 1-2 дня, 2-3 дня) / ECMWF AIFS
# среднее skill = 0.4510, всего пар = 514
#
bucket,fetched_at,valid_time,lead_hours,forecast,observed,persistence,error,abs_error
0-6ч,2026-08-06T09:50:07Z,2026-08-06T10:00:00Z,0.2,16.0,0.0,0.0,16.0,16.0
0-6ч,2026-08-06T09:50:07Z,2026-08-06T11:00:00Z,1.2,20.0,12.5,0.0,7.5,7.5
0-6ч,2026-08-06T09:50:07Z,2026-08-06T12:00:00Z,2.2,23.0,25.0,0.0,-2.0,2.0
0-6ч,2026-08-06T09:50:07Z,2026-08-06T13:00:00Z,3.2,24.0,50.0,0.0,-26.0,26.0
0-6ч,2026-08-06T09:50:07Z,2026-08-06T14:00:00Z,4.2,24.0,62.5,0.0,-38.5,38.5
0-6ч,2026-08-06T09:50:07Z,2026-08-06T15:00:00Z,5.2,23.0,87.5,0.0,-64.5,64.5
0-6ч,2026-08-06T09:59:18Z,2026-08-06T10:00:00Z,0.0,16.0,0.0,0.0,16.0,16.0
0-6ч,2026-08-06T09:59:18Z,2026-08-06T11:00:00Z,1.0,20.0,12.5,0.0,7.5,7.5
0-6ч,2026-08-06T09:59:18Z,2026-08-06T12:00:00Z,2.0,23.0,25.0,0.0,-2.0,2.0
0-6ч,2026-08-06T09:59:18Z,2026-08-06T13:00:00Z,3.0,24.0,50.0,0.0,-26.0,26.0
0-6ч,2026-08-06T09:59:18Z,2026-08-06T14:00:00Z,4.0,24.0,62.5,0.0,-38.5,38.5
0-6ч,2026-08-06T09:59:18Z,2026-08-06T15:00:00Z,5.0,23.0,87.5,0.0,-64.5,64.5
0-6ч,2026-08-06T10:08:26Z,2026-08-06T11:00:00Z,0.9,20.0,12.5,0.0,7.5,7.5
0-6ч,2026-08-06T10:08:26Z,2026-08-06T12:00:00Z,1.9,23.0,25.0,0.0,-2.0,2.0
0-6ч,2026-08-06T10:08:26Z,2026-08-06T13:00:00Z,2.9,24.0,50.0,0.0,-26.0,26.0
0-6ч,2026-08-06T10:08:26Z,2026-08-06T14:00:00Z,3.9,24.0,62.5,0.0,-38.5,38.5
0-6ч,2026-08-06T10:08:26Z,2026-08-06T15:00:00Z,4.9,23.0,87.5,0.0,-64.5,64.5
0-6ч,2026-08-06T10:08:26Z,2026-08-06T16:00:00Z,5.9,22.0,87.5,0.0,-65.5,65.5
0-6ч,2026-08-06T10:47:54Z,2026-08-06T11:00:00Z,0.2,20.0,12.5,0.0,7.5,7.5
0-6ч,2026-08-06T10:47:54Z,2026-08-06T12:00:00Z,1.2,23.0,25.0,0.0,-2.0,2.0
0-6ч,2026-08-06T10:47:54Z,2026-08-06T13:00:00Z,2.2,24.0,50.0,0.0,-26.0,26.0
0-6ч,2026-08-06T10:47:54Z,2026-08-06T14:00:00Z,3.2,24.0,62.5,0.0,-38.5,38.5
0-6ч,2026-08-06T10:47:54Z,2026-08-06T15:00:00Z,4.2,23.0,87.5,0.0,-64.5,64.5
0-6ч,2026-08-06T10:47:54Z,2026-08-06T16:00:00Z,5.2,22.0,87.5,0.0,-65.5,65.5
0-6ч,2026-08-06T11:30:42Z,2026-08-06T12:00:00Z,0.5,23.0,25.0,12.5,-2.0,2.0
0-6ч,2026-08-06T11:30:42Z,2026-08-06T13:00:00Z,1.5,24.0,50.0,12.5,-26.0,26.0
0-6ч,2026-08-06T11:30:42Z,2026-08-06T14:00:00Z,2.5,24.0,62.5,12.5,-38.5,38.5
0-6ч,2026-08-06T11:30:42Z,2026-08-06T15:00:00Z,3.5,23.0,87.5,12.5,-64.5,64.5
0-6ч,2026-08-06T11:30:42Z,2026-08-06T16:00:00Z,4.5,22.0,87.5,12.5,-65.5,65.5
0-6ч,2026-08-06T11:30:42Z,2026-08-06T17:00:00Z,5.5,21.0,87.5,12.5,-66.5,66.5
0-6ч,2026-08-06T11:36:01Z,2026-08-06T12:00:00Z,0.4,23.0,25.0,12.5,-2.0,2.0
0-6ч,2026-08-06T11:36:01Z,2026-08-06T13:00:00Z,1.4,24.0,50.0,12.5,-26.0,26.0
0-6ч,2026-08-06T11:36:01Z,2026-08-06T14:00:00Z,2.4,24.0,62.5,12.5,-38.5,38.5
0-6ч,2026-08-06T11:36:01Z,2026-08-06T15:00:00Z,3.4,23.0,87.5,12.5,-64.5,64.5
0-6ч,2026-08-06T11:36:01Z,2026-08-06T16:00:00Z,4.4,22.0,87.5,12.5,-65.5,65.5
0-6ч,2026-08-06T11:36:01Z,2026-08-06T17:00:00Z,5.4,21.0,87.5,12.5,-66.5,66.5
0-6ч,2026-08-06T11:44:08Z,2026-08-06T12:00:00Z,0.3,22.0,25.0,12.5,-3.0,3.0
0-6ч,2026-08-06T11:44:08Z,2026-08-06T13:00:00Z,1.3,23.0,50.0,12.5,-27.0,27.0
0-6ч,2026-08-06T11:44:08Z,2026-08-06T14:00:00Z,2.3,23.0,62.5,12.5,-39.5,39.5
0-6ч,2026-08-06T11:44:08Z,2026-08-06T15:00:00Z,3.3,22.0,87.5,12.5,-65.5,65.5
0-6ч,2026-08-06T11:44:08Z,2026-08-06T16:00:00Z,4.3,21.0,87.5,12.5,-66.5,66.5
0-6ч,2026-08-06T11:44:08Z,2026-08-06T17:00:00Z,5.3,20.0,87.5,12.5,-67.5,67.5
0-6ч,2026-08-07T01:31:32Z,2026-08-07T06:00:00Z,4.5,7.0,12.5,75.0,-5.5,5.5
