# Нови-Сад / Ветер / 0-6ч, 6-24ч, 1-2 дня, 2-3 дня / WeatherAPI.com
# n=1014, MAE=1.330, RMSE=1.686, bias=+1.170
# skill = 1 - (RMSE/RMSE_персистентности)^2 = 1 - (1.686/1.116)^2 = -1.2814  (RMSE_персистентности по 1014 пар(ам))
# persistence baseline = смешанный (разный по периодам в пуле) - выбран автоматически как более сильный (ниже RMSE) из двух кандидатов для этого периода, одинаково для всех источников
# «Общий» = объединённый пул пар из периодов: 0-6ч, 6-24ч, 1-2 дня, 2-3 дня - метрика посчитана заново по всему пулу, а не усреднена по периодам
#
bucket,fetched_at,valid_time,lead_hours,forecast,observed,persistence,error,abs_error
0-6ч,2026-08-06T10:47:54Z,2026-08-06T11:00:00Z,0.2,3.194,3.0,3.0,0.194,0.194
0-6ч,2026-08-06T10:47:54Z,2026-08-06T12:00:00Z,1.2,3.694,2.0,3.0,1.694,1.694
0-6ч,2026-08-06T10:47:54Z,2026-08-06T13:00:00Z,2.2,4.889,3.0,3.0,1.889,1.889
0-6ч,2026-08-06T10:47:54Z,2026-08-06T14:00:00Z,3.2,4.306,2.0,3.0,2.306,2.306
0-6ч,2026-08-06T10:47:54Z,2026-08-06T15:00:00Z,4.2,2.889,4.0,3.0,-1.111,1.111
0-6ч,2026-08-06T10:47:54Z,2026-08-06T16:00:00Z,5.2,1.694,2.0,3.0,-0.306,0.306
0-6ч,2026-08-06T11:30:42Z,2026-08-06T12:00:00Z,0.5,3.694,2.0,3.0,1.694,1.694
0-6ч,2026-08-06T11:30:42Z,2026-08-06T13:00:00Z,1.5,4.889,3.0,3.0,1.889,1.889
0-6ч,2026-08-06T11:30:42Z,2026-08-06T14:00:00Z,2.5,4.306,2.0,3.0,2.306,2.306
0-6ч,2026-08-06T11:30:42Z,2026-08-06T15:00:00Z,3.5,2.889,4.0,3.0,-1.111,1.111
0-6ч,2026-08-06T11:30:42Z,2026-08-06T16:00:00Z,4.5,1.694,2.0,3.0,-0.306,0.306
0-6ч,2026-08-06T11:30:42Z,2026-08-06T17:00:00Z,5.5,1.611,2.0,3.0,-0.389,0.389
0-6ч,2026-08-06T11:36:01Z,2026-08-06T12:00:00Z,0.4,3.694,2.0,3.0,1.694,1.694
0-6ч,2026-08-06T11:36:01Z,2026-08-06T13:00:00Z,1.4,4.889,3.0,3.0,1.889,1.889
0-6ч,2026-08-06T11:36:01Z,2026-08-06T14:00:00Z,2.4,4.306,2.0,3.0,2.306,2.306
0-6ч,2026-08-06T11:36:01Z,2026-08-06T15:00:00Z,3.4,2.889,4.0,3.0,-1.111,1.111
0-6ч,2026-08-06T11:36:01Z,2026-08-06T16:00:00Z,4.4,1.694,2.0,3.0,-0.306,0.306
0-6ч,2026-08-06T11:36:01Z,2026-08-06T17:00:00Z,5.4,1.611,2.0,3.0,-0.389,0.389
0-6ч,2026-08-06T11:44:08Z,2026-08-06T12:00:00Z,0.3,3.694,2.0,3.0,1.694,1.694
0-6ч,2026-08-06T11:44:08Z,2026-08-06T13:00:00Z,1.3,4.889,3.0,3.0,1.889,1.889
0-6ч,2026-08-06T11:44:08Z,2026-08-06T14:00:00Z,2.3,4.306,2.0,3.0,2.306,2.306
0-6ч,2026-08-06T11:44:08Z,2026-08-06T15:00:00Z,3.3,2.889,4.0,3.0,-1.111,1.111
0-6ч,2026-08-06T11:44:08Z,2026-08-06T16:00:00Z,4.3,1.694,2.0,3.0,-0.306,0.306
0-6ч,2026-08-06T11:44:08Z,2026-08-06T17:00:00Z,5.3,1.611,2.0,3.0,-0.389,0.389
0-6ч,2026-08-07T01:31:32Z,2026-08-07T02:00:00Z,0.5,1.0,1.0,1.0,0.0,0.0
0-6ч,2026-08-07T01:31:32Z,2026-08-07T03:00:00Z,1.5,0.694,0.0,1.0,0.694,0.694
0-6ч,2026-08-07T01:31:32Z,2026-08-07T04:00:00Z,2.5,0.889,1.0,1.0,-0.111,0.111
0-6ч,2026-08-07T01:31:32Z,2026-08-07T05:00:00Z,3.5,1.306,1.0,1.0,0.306,0.306
0-6ч,2026-08-07T01:31:32Z,2026-08-07T06:00:00Z,4.5,1.389,1.0,1.0,0.389,0.389
0-6ч,2026-08-07T01:31:32Z,2026-08-07T07:00:00Z,5.5,2.694,1.0,1.0,1.694,1.694
0-6ч,2026-08-07T05:36:00Z,2026-08-07T06:00:00Z,0.4,2.0,1.0,1.0,1.0,1.0
0-6ч,2026-08-07T05:36:00Z,2026-08-07T07:00:00Z,1.4,1.889,1.0,1.0,0.889,0.889
0-6ч,2026-08-07T05:36:00Z,2026-08-07T08:00:00Z,2.4,2.694,1.0,1.0,1.694,1.694
0-6ч,2026-08-07T05:36:00Z,2026-08-07T09:00:00Z,3.4,3.306,1.0,1.0,2.306,2.306
0-6ч,2026-08-07T05:36:00Z,2026-08-07T10:00:00Z,4.4,3.194,1.0,1.0,2.194,2.194
0-6ч,2026-08-07T05:36:00Z,2026-08-07T11:00:00Z,5.4,3.306,2.0,1.0,1.306,1.306
0-6ч,2026-08-07T06:18:59Z,2026-08-07T07:00:00Z,0.7,1.889,1.0,1.0,0.889,0.889
0-6ч,2026-08-07T06:18:59Z,2026-08-07T08:00:00Z,1.7,2.694,1.0,1.0,1.694,1.694
0-6ч,2026-08-07T06:18:59Z,2026-08-07T09:00:00Z,2.7,3.306,1.0,1.0,2.306,2.306
0-6ч,2026-08-07T06:18:59Z,2026-08-07T10:00:00Z,3.7,3.194,1.0,1.0,2.194,2.194
0-6ч,2026-08-07T06:18:59Z,2026-08-07T11:00:00Z,4.7,3.306,2.0,1.0,1.306,1.306
