# Нови-Сад / Облачность / 0-6ч, 6-24ч, 1-2 дня, 2-3 дня, 3-5 дней / Apple Погода
# n=710, MAE=9.270, RMSE=16.007, bias=+4.666
# skill = 1 - (RMSE/RMSE_персистентности)^2 = 1 - (16.007/19.297)^2 = 0.3119  (RMSE_персистентности по 710 пар(ам))
# persistence baseline = как вчера в это же время - выбран автоматически как более сильный (ниже RMSE) из двух кандидатов для этого периода, одинаково для всех источников
# «Общий» = объединённый пул пар из периодов: 0-6ч, 6-24ч, 1-2 дня, 2-3 дня, 3-5 дней - метрика посчитана заново по всему пулу, а не усреднена по периодам
#
bucket,fetched_at,valid_time,lead_hours,forecast,observed,persistence,error,abs_error
0-6ч,2026-08-06T11:30:42Z,2026-08-06T12:00:00Z,0.5,30.0,25.0,0.0,5.0,5.0
0-6ч,2026-08-06T11:30:42Z,2026-08-06T13:00:00Z,1.5,40.0,50.0,0.0,-10.0,10.0
0-6ч,2026-08-06T11:30:42Z,2026-08-06T14:00:00Z,2.5,33.0,62.5,12.5,-29.5,29.5
0-6ч,2026-08-06T11:30:42Z,2026-08-06T15:00:00Z,3.5,32.0,87.5,37.5,-55.5,55.5
0-6ч,2026-08-06T11:30:42Z,2026-08-06T16:00:00Z,4.5,33.0,87.5,50.0,-54.5,54.5
0-6ч,2026-08-06T11:30:42Z,2026-08-06T17:00:00Z,5.5,24.0,87.5,50.0,-63.5,63.5
0-6ч,2026-08-06T11:36:01Z,2026-08-06T12:00:00Z,0.4,28.0,25.0,0.0,3.0,3.0
0-6ч,2026-08-06T11:36:01Z,2026-08-06T13:00:00Z,1.4,33.0,50.0,0.0,-17.0,17.0
0-6ч,2026-08-06T11:36:01Z,2026-08-06T14:00:00Z,2.4,35.0,62.5,12.5,-27.5,27.5
0-6ч,2026-08-06T11:36:01Z,2026-08-06T15:00:00Z,3.4,30.0,87.5,37.5,-57.5,57.5
0-6ч,2026-08-06T11:36:01Z,2026-08-06T16:00:00Z,4.4,30.0,87.5,50.0,-57.5,57.5
0-6ч,2026-08-06T11:36:01Z,2026-08-06T17:00:00Z,5.4,16.0,87.5,50.0,-71.5,71.5
0-6ч,2026-08-06T11:44:08Z,2026-08-06T12:00:00Z,0.3,30.0,25.0,0.0,5.0,5.0
0-6ч,2026-08-06T11:44:08Z,2026-08-06T13:00:00Z,1.3,42.0,50.0,0.0,-8.0,8.0
0-6ч,2026-08-06T11:44:08Z,2026-08-06T14:00:00Z,2.3,34.0,62.5,12.5,-28.5,28.5
0-6ч,2026-08-06T11:44:08Z,2026-08-06T15:00:00Z,3.3,30.0,87.5,37.5,-57.5,57.5
0-6ч,2026-08-06T11:44:08Z,2026-08-06T16:00:00Z,4.3,35.0,87.5,50.0,-52.5,52.5
0-6ч,2026-08-06T11:44:08Z,2026-08-06T17:00:00Z,5.3,29.0,87.5,50.0,-58.5,58.5
0-6ч,2026-08-07T01:31:32Z,2026-08-07T06:00:00Z,4.5,6.0,12.5,0.0,-6.5,6.5
0-6ч,2026-08-07T01:31:32Z,2026-08-07T07:00:00Z,5.5,20.0,0.0,0.0,20.0,20.0
0-6ч,2026-08-07T05:36:00Z,2026-08-07T06:00:00Z,0.4,7.0,12.5,0.0,-5.5,5.5
0-6ч,2026-08-07T05:36:00Z,2026-08-07T07:00:00Z,1.4,12.0,0.0,0.0,12.0,12.0
0-6ч,2026-08-07T05:36:00Z,2026-08-07T08:00:00Z,2.4,13.0,0.0,0.0,13.0,13.0
0-6ч,2026-08-07T05:36:00Z,2026-08-07T09:00:00Z,3.4,10.0,0.0,0.0,10.0,10.0
0-6ч,2026-08-07T05:36:00Z,2026-08-07T10:00:00Z,4.4,5.0,0.0,0.0,5.0,5.0
0-6ч,2026-08-07T05:36:00Z,2026-08-07T11:00:00Z,5.4,4.0,0.0,12.5,4.0,4.0
0-6ч,2026-08-07T06:18:59Z,2026-08-07T07:00:00Z,0.7,10.0,0.0,0.0,10.0,10.0
0-6ч,2026-08-07T06:18:59Z,2026-08-07T08:00:00Z,1.7,3.0,0.0,0.0,3.0,3.0
0-6ч,2026-08-07T06:18:59Z,2026-08-07T09:00:00Z,2.7,1.0,0.0,0.0,1.0,1.0
0-6ч,2026-08-07T06:18:59Z,2026-08-07T10:00:00Z,3.7,3.0,0.0,0.0,3.0,3.0
0-6ч,2026-08-07T06:18:59Z,2026-08-07T11:00:00Z,4.7,4.0,0.0,12.5,4.0,4.0
0-6ч,2026-08-07T06:18:59Z,2026-08-07T12:00:00Z,5.7,37.0,0.0,25.0,37.0,37.0
0-6ч,2026-08-07T07:13:52Z,2026-08-07T08:00:00Z,0.8,3.0,0.0,0.0,3.0,3.0
0-6ч,2026-08-07T07:13:52Z,2026-08-07T09:00:00Z,1.8,1.0,0.0,0.0,1.0,1.0
0-6ч,2026-08-07T07:13:52Z,2026-08-07T10:00:00Z,2.8,3.0,0.0,0.0,3.0,3.0
0-6ч,2026-08-07T07:13:52Z,2026-08-07T11:00:00Z,3.8,5.0,0.0,12.5,5.0,5.0
0-6ч,2026-08-07T07:13:52Z,2026-08-07T12:00:00Z,4.8,35.0,0.0,25.0,35.0,35.0
0-6ч,2026-08-07T07:13:52Z,2026-08-07T13:00:00Z,5.8,39.0,12.5,50.0,26.5,26.5
0-6ч,2026-08-07T10:39:14Z,2026-08-07T11:00:00Z,0.3,4.0,0.0,12.5,4.0,4.0
0-6ч,2026-08-07T10:39:14Z,2026-08-07T12:00:00Z,1.3,29.0,0.0,25.0,29.0,29.0
0-6ч,2026-08-07T10:39:14Z,2026-08-07T13:00:00Z,2.3,26.0,12.5,50.0,13.5,13.5
0-6ч,2026-08-07T10:39:14Z,2026-08-07T14:00:00Z,3.3,65.0,25.0,62.5,40.0,40.0
0-6ч,2026-08-07T10:39:14Z,2026-08-07T15:00:00Z,4.3,50.0,25.0,87.5,25.0,25.0
0-6ч,2026-08-07T10:39:14Z,2026-08-07T16:00:00Z,5.3,29.0,37.5,87.5,-8.5,8.5
0-6ч,2026-08-07T16:51:54Z,2026-08-07T17:00:00Z,0.1,26.0,12.5,87.5,13.5,13.5
0-6ч,2026-08-07T16:51:54Z,2026-08-07T18:00:00Z,1.1,34.0,75.0,75.0,-41.0,41.0
0-6ч,2026-08-08T04:50:53Z,2026-08-08T06:00:00Z,1.2,32.0,0.0,12.5,32.0,32.0
0-6ч,2026-08-08T04:50:53Z,2026-08-08T07:00:00Z,2.2,29.0,0.0,0.0,29.0,29.0
0-6ч,2026-08-08T04:50:53Z,2026-08-08T08:00:00Z,3.2,22.0,0.0,0.0,22.0,22.0
0-6ч,2026-08-08T04:50:53Z,2026-08-08T09:00:00Z,4.2,12.0,0.0,0.0,12.0,12.0
0-6ч,2026-08-08T04:50:53Z,2026-08-08T10:00:00Z,5.2,17.0,0.0,0.0,17.0,17.0
0-6ч,2026-08-08T10:18:13Z,2026-08-08T11:00:00Z,0.7,24.0,12.5,0.0,11.5,11.5
0-6ч,2026-08-08T10:18:13Z,2026-08-08T12:00:00Z,1.7,25.0,12.5,0.0,12.5,12.5
0-6ч,2026-08-08T10:18:13Z,2026-08-08T13:00:00Z,2.7,20.0,12.5,12.5,7.5,7.5
0-6ч,2026-08-08T10:18:13Z,2026-08-08T14:00:00Z,3.7,11.0,12.5,25.0,-1.5,1.5
0-6ч,2026-08-08T10:18:13Z,2026-08-08T15:00:00Z,4.7,7.0,12.5,25.0,-5.5,5.5
0-6ч,2026-08-08T10:18:13Z,2026-08-08T16:00:00Z,5.7,17.0,0.0,37.5,17.0,17.0
0-6ч,2026-08-09T04:59:03Z,2026-08-09T06:00:00Z,1.0,0.0,0.0,0.0,0.0,0.0
0-6ч,2026-08-09T04:59:03Z,2026-08-09T07:00:00Z,2.0,1.0,0.0,0.0,1.0,1.0
0-6ч,2026-08-09T04:59:03Z,2026-08-09T08:00:00Z,3.0,0.0,0.0,0.0,0.0,0.0
0-6ч,2026-08-09T04:59:03Z,2026-08-09T09:00:00Z,4.0,3.0,0.0,0.0,3.0,3.0
0-6ч,2026-08-09T04:59:03Z,2026-08-09T10:00:00Z,5.0,2.0,0.0,0.0,2.0,2.0
0-6ч,2026-08-09T10:19:29Z,2026-08-09T11:00:00Z,0.7,1.0,0.0,12.5,1.0,1.0
0-6ч,2026-08-09T10:19:29Z,2026-08-09T12:00:00Z,1.7,4.0,12.5,12.5,-8.5,8.5
0-6ч,2026-08-09T10:19:29Z,2026-08-09T13:00:00Z,2.7,3.0,12.5,12.5,-9.5,9.5
0-6ч,2026-08-09T10:19:29Z,2026-08-09T14:00:00Z,3.7,2.0,0.0,12.5,2.0,2.0
0-6ч,2026-08-09T10:19:29Z,2026-08-09T15:00:00Z,4.7,2.0,0.0,12.5,2.0,2.0
0-6ч,2026-08-09T10:19:29Z,2026-08-09T16:00:00Z,5.7,1.0,0.0,0.0,1.0,1.0
0-6ч,2026-08-09T12:41:38Z,2026-08-09T13:00:00Z,0.3,2.0,12.5,12.5,-10.5,10.5
0-6ч,2026-08-09T12:41:38Z,2026-08-09T14:00:00Z,1.3,1.0,0.0,12.5,1.0,1.0
0-6ч,2026-08-09T12:41:38Z,2026-08-09T15:00:00Z,2.3,1.0,0.0,12.5,1.0,1.0
0-6ч,2026-08-09T12:41:38Z,2026-08-09T16:00:00Z,3.3,0.0,0.0,0.0,0.0,0.0
