# Нови-Сад / Облачность / 0-6ч, 6-24ч, 1-2 дня, 2-3 дня / WeatherAPI.com
# n=2040, MAE=13.551, RMSE=23.504, bias=+0.177
# skill = 1 - (RMSE/RMSE_персистентности)^2 = 1 - (23.504/27.432)^2 = 0.2659  (RMSE_персистентности по 2040 пар(ам))
# persistence baseline = как вчера в это же время - выбран автоматически как более сильный (ниже RMSE) из двух кандидатов для этого периода, одинаково для всех источников
# «Общий» = объединённый пул пар из периодов: 0-6ч, 6-24ч, 1-2 дня, 2-3 дня - метрика посчитана заново по всему пулу, а не усреднена по периодам
#
bucket,fetched_at,valid_time,lead_hours,forecast,observed,persistence,error,abs_error
0-6ч,2026-08-06T10:47:54Z,2026-08-06T11:00:00Z,0.2,5.0,12.5,0.0,-7.5,7.5
0-6ч,2026-08-06T10:47:54Z,2026-08-06T12:00:00Z,1.2,4.0,25.0,0.0,-21.0,21.0
0-6ч,2026-08-06T10:47:54Z,2026-08-06T13:00:00Z,2.2,4.0,50.0,0.0,-46.0,46.0
0-6ч,2026-08-06T10:47:54Z,2026-08-06T14:00:00Z,3.2,4.0,62.5,12.5,-58.5,58.5
0-6ч,2026-08-06T10:47:54Z,2026-08-06T15:00:00Z,4.2,4.0,87.5,37.5,-83.5,83.5
0-6ч,2026-08-06T10:47:54Z,2026-08-06T16:00:00Z,5.2,4.0,87.5,50.0,-83.5,83.5
0-6ч,2026-08-06T11:30:42Z,2026-08-06T12:00:00Z,0.5,4.0,25.0,0.0,-21.0,21.0
0-6ч,2026-08-06T11:30:42Z,2026-08-06T13:00:00Z,1.5,4.0,50.0,0.0,-46.0,46.0
0-6ч,2026-08-06T11:30:42Z,2026-08-06T14:00:00Z,2.5,4.0,62.5,12.5,-58.5,58.5
0-6ч,2026-08-06T11:30:42Z,2026-08-06T15:00:00Z,3.5,4.0,87.5,37.5,-83.5,83.5
0-6ч,2026-08-06T11:30:42Z,2026-08-06T16:00:00Z,4.5,4.0,87.5,50.0,-83.5,83.5
0-6ч,2026-08-06T11:30:42Z,2026-08-06T17:00:00Z,5.5,3.0,87.5,50.0,-84.5,84.5
0-6ч,2026-08-06T11:36:01Z,2026-08-06T12:00:00Z,0.4,4.0,25.0,0.0,-21.0,21.0
0-6ч,2026-08-06T11:36:01Z,2026-08-06T13:00:00Z,1.4,4.0,50.0,0.0,-46.0,46.0
0-6ч,2026-08-06T11:36:01Z,2026-08-06T14:00:00Z,2.4,4.0,62.5,12.5,-58.5,58.5
0-6ч,2026-08-06T11:36:01Z,2026-08-06T15:00:00Z,3.4,4.0,87.5,37.5,-83.5,83.5
0-6ч,2026-08-06T11:36:01Z,2026-08-06T16:00:00Z,4.4,4.0,87.5,50.0,-83.5,83.5
0-6ч,2026-08-06T11:36:01Z,2026-08-06T17:00:00Z,5.4,3.0,87.5,50.0,-84.5,84.5
0-6ч,2026-08-06T11:44:08Z,2026-08-06T12:00:00Z,0.3,4.0,25.0,0.0,-21.0,21.0
0-6ч,2026-08-06T11:44:08Z,2026-08-06T13:00:00Z,1.3,4.0,50.0,0.0,-46.0,46.0
0-6ч,2026-08-06T11:44:08Z,2026-08-06T14:00:00Z,2.3,4.0,62.5,12.5,-58.5,58.5
0-6ч,2026-08-06T11:44:08Z,2026-08-06T15:00:00Z,3.3,4.0,87.5,37.5,-83.5,83.5
0-6ч,2026-08-06T11:44:08Z,2026-08-06T16:00:00Z,4.3,4.0,87.5,50.0,-83.5,83.5
0-6ч,2026-08-06T11:44:08Z,2026-08-06T17:00:00Z,5.3,3.0,87.5,50.0,-84.5,84.5
